date,open,high,low,close,volume
2024-04-12 22:00:00+00:00,66944,67282,66859,67092,30.11492032
2024-04-12 23:00:00+00:00,67089,67273,66841,67150,27.01181084
2024-04-13 00:00:00+00:00,67146,67181,66799,66952,77.69375472
2024-04-13 01:00:00+00:00,66957,66965,65781,65893,111.7240708
2024-04-13 02:00:00+00:00,65926,66599,65926,66561,72.84703669
2024-04-13 03:00:00+00:00,66553,67168,66508,67168,65.68591022
2024-04-13 04:00:00+00:00,67167,67928,67030,67611,87.38432605
2024-04-13 05:00:00+00:00,67643,67929,67339,67364,70.92352987
2024-04-13 06:00:00+00:00,67414,67533,67298,67514,24.75781548
2024-04-13 07:00:00+00:00,67538,67585,67157,67458,18.89696505
2024-04-13 08:00:00+00:00,67464,67478,67122,67214,12.85687915
2024-04-13 09:00:00+00:00,67204,67500,67167,67426,7.27010812
2024-04-13 10:00:00+00:00,67410,67492,67343,67468,48.46199752
2024-04-13 11:00:00+00:00,67450,67808,67338,67368,94.07307278
2024-04-13 12:00:00+00:00,67389,67705,67193,67531,53.76427953
2024-04-13 13:00:00+00:00,67561,67799,67476,67574,31.65071183
2024-04-13 14:00:00+00:00,67579,67737,67403,67587,35.04335618
2024-04-13 15:00:00+00:00,67586,67930,67474,67708,51.96421685
2024-04-13 16:00:00+00:00,67672,67777,67289,67442,74.45994204
2024-04-13 17:00:00+00:00,67459,67459,66527,66772,172.9637212
2024-04-13 18:00:00+00:00,66733,67217,66503,67192,136.0154061
2024-04-13 19:00:00+00:00,67173,67249,63803,64886,700.1001848
2024-04-13 20:00:00+00:00,64759,64929,61308,61997,649.3511714
2024-04-13 21:00:00+00:00,62034,63272,61767,62954,231.4421342
2024-04-13 22:00:00+00:00,62987,64700,62188,64397,453.5500463
2024-04-13 23:00:00+00:00,64399,65654,63815,64054,355.6915446
2024-04-14 00:00:00+00:00,64039,64429,62955,63755,237.5116146
2024-04-14 01:00:00+00:00,63770,64179,63342,63813,196.3468709
2024-04-14 02:00:00+00:00,63801,64015,63067,63122,62.86465458
2024-04-14 03:00:00+00:00,63120,63589,62162,63466,136.28267
2024-04-14 04:00:00+00:00,63462,64193,63427,63987,164.9077492
2024-04-14 05:00:00+00:00,63987,64491,63956,64420,91.88526695
2024-04-14 06:00:00+00:00,64433,64911,64144,64707,78.7916672
2024-04-14 07:00:00+00:00,64704,64884,64299,64516,33.95822483
2024-04-14 08:00:00+00:00,64506,64918,64436,64601,48.71536265
2024-04-14 09:00:00+00:00,64561,64755,63967,64176,78.68799951
2024-04-14 10:00:00+00:00,64173,64696,64173,64487,59.41804013
2024-04-14 11:00:00+00:00,64516,64612,63933,64215,65.89905645
2024-04-14 12:00:00+00:00,64212,64863,64120,64545,101.885761
2024-04-14 13:00:00+00:00,64550,64871,64387,64419,25.17180806
2024-04-14 14:00:00+00:00,64416,64443,63485,63959,123.8927271
2024-04-14 15:00:00+00:00,63980,64490,63931,64212,65.35369548
2024-04-14 16:00:00+00:00,64214,64755,64183,64423,66.06623754
2024-04-14 17:00:00+00:00,64434,64610,62638,63922,366.7958146
2024-04-14 18:00:00+00:00,63897,64715,63782,64421,70.00562261
2024-04-14 19:00:00+00:00,64420,64496,63967,64206,64.84160751
2024-04-14 20:00:00+00:00,64219,64374,63756,63865,35.79635102
2024-04-14 21:00:00+00:00,63862,63878,63377,63737,66.11623822
2024-04-14 22:00:00+00:00,63728,65510,63728,65359,352.7295479
2024-04-14 23:00:00+00:00,65342,65859,65094,65749,82.02651759
2024-04-15 00:00:00+00:00,65748,65934,65367,65573,63.60835077
2024-04-15 01:00:00+00:00,65556,65778,65152,65347,94.88081532
2024-04-15 02:00:00+00:00,65347,65430,64996,65186,64.92999735
2024-04-15 03:00:00+00:00,65241,65399,65115,65210,14.92182774
2024-04-15 04:00:00+00:00,65193,65241,64763,64953,31.12397661
2024-04-15 05:00:00+00:00,64950,65525,64950,65517,125.5830904
2024-04-15 06:00:00+00:00,65510,66599,65417,66547,131.8916812
2024-04-15 07:00:00+00:00,66523,66623,66243,66341,65.37701282
2024-04-15 08:00:00+00:00,66340,66561,66144,66352,69.54666535
2024-04-15 09:00:00+00:00,66362,66900,66204,66639,166.1516302
2024-04-15 10:00:00+00:00,66652,66728,66458,66559,75.77578485
2024-04-15 11:00:00+00:00,66588,66750,65899,65934,115.1117005
2024-04-15 12:00:00+00:00,65945,66296,65883,66103,97.86517051
2024-04-15 13:00:00+00:00,66109,66476,65786,65962,174.1370436
2024-04-15 14:00:00+00:00,65947,66045,64217,64279,286.5537269
2024-04-15 15:00:00+00:00,64297,64815,63852,64617,183.8772282
2024-04-15 16:00:00+00:00,64615,64900,63936,64180,179.5910758
2024-04-15 17:00:00+00:00,64168,64782,63379,63927,118.5975003
2024-04-15 18:00:00+00:00,63946,64087,63175,63200,135.6508973
2024-04-15 19:00:00+00:00,63176,63650,62340,63349,229.8232028
2024-04-15 20:00:00+00:00,63316,63651,62985,63150,33.35628749
2024-04-15 21:00:00+00:00,63150,63506,62662,63274,106.0595812
2024-04-15 22:00:00+00:00,63277,63531,62777,63466,41.38371069
2024-04-15 23:00:00+00:00,63454,63560,63206,63438,13.71151159
2024-04-16 00:00:00+00:00,63467,63727,62984,63279,93.61507916
2024-04-16 01:00:00+00:00,63281,63925,63112,63192,62.91244828
2024-04-16 02:00:00+00:00,63159,63523,62806,63445,89.86703665
2024-04-16 03:00:00+00:00,63386,63577,62864,63003,76.51589074
2024-04-16 04:00:00+00:00,62996,63079,61750,62518,319.9623676
2024-04-16 05:00:00+00:00,62518,62909,62408,62745,66.15099279
2024-04-16 06:00:00+00:00,62726,63287,62685,63235,40.65457478
2024-04-16 07:00:00+00:00,63209,63810,63157,63534,80.15544475
2024-04-16 08:00:00+00:00,63546,63691,63111,63316,27.44268603
2024-04-16 09:00:00+00:00,63310,63600,63224,63275,63.52183052
2024-04-16 10:00:00+00:00,63272,63364,61654,62610,268.6888053
2024-04-16 11:00:00+00:00,62594,63234,62411,63105,73.84282874
2024-04-16 12:00:00+00:00,63087,63451,62834,63074,145.4164926
2024-04-16 13:00:00+00:00,63072,63352,62162,62743,259.0292007
2024-04-16 14:00:00+00:00,62720,63125,62057,62111,231.393139
2024-04-16 15:00:00+00:00,62112,62443,61774,61794,122.1601031
2024-04-16 16:00:00+00:00,61792,62732,61714,62732,41.61986728
2024-04-16 17:00:00+00:00,62732,63274,62308,62537,188.2592296
2024-04-16 18:00:00+00:00,62508,63061,62462,63013,78.57419813
2024-04-16 19:00:00+00:00,63026,63109,62666,62735,100.5173469
2024-04-16 20:00:00+00:00,62717,63060,62565,63047,15.87989011
2024-04-16 21:00:00+00:00,63039,64376,62982,64034,179.4869818
2024-04-16 22:00:00+00:00,64042,64101,63660,63816,17.15175698
2024-04-16 23:00:00+00:00,63797,63913,63668,63830,42.45489597
2024-04-17 00:00:00+00:00,63821,64370,63622,64059,128.1862343
2024-04-17 01:00:00+00:00,64049,64059,63654,64040,76.47444314
2024-04-17 02:00:00+00:00,64047,64314,63749,63861,68.42148147
2024-04-17 03:00:00+00:00,63856,64059,63757,63859,33.49543429
2024-04-17 04:00:00+00:00,63848,64221,63684,64119,135.4011832
2024-04-17 05:00:00+00:00,64111,64636,63865,63943,139.7360835
2024-04-17 06:00:00+00:00,63955,64023,63780,63921,24.09850924
2024-04-17 07:00:00+00:00,63907,63953,63325,63332,60.36725543
2024-04-17 08:00:00+00:00,63331,63603,63196,63360,66.20144374
2024-04-17 09:00:00+00:00,63342,63565,63288,63342,63.42081382
2024-04-17 10:00:00+00:00,63333,63350,62798,62954,87.9158929
2024-04-17 11:00:00+00:00,62938,63189,62579,62620,95.56696425
2024-04-17 12:00:00+00:00,62666,62871,62101,62337,176.0037359
2024-04-17 13:00:00+00:00,62387,62977,62166,62665,138.6910073
2024-04-17 14:00:00+00:00,62675,62684,60760,61280,571.3556801
2024-04-17 15:00:00+00:00,61281,61543,59827,60291,459.319792
2024-04-17 16:00:00+00:00,60321,61085,59672,60211,237.7111318
2024-04-17 17:00:00+00:00,60159,61364,60091,61271,122.0046104
2024-04-17 18:00:00+00:00,61261,61963,61175,61447,210.2925431
2024-04-17 19:00:00+00:00,61440,61478,60750,61004,173.0379717
2024-04-17 20:00:00+00:00,60996,61454,60795,60829,46.90200547
2024-04-17 21:00:00+00:00,60854,61639,60854,61304,62.78279358
2024-04-17 22:00:00+00:00,61335,61698,61172,61686,35.93908557
2024-04-17 23:00:00+00:00,61688,61753,61209,61278,13.86609928
2024-04-18 00:00:00+00:00,61256,61530,60962,61506,71.38985116
2024-04-18 01:00:00+00:00,61519,61639,61382,61639,58.96538647
2024-04-18 02:00:00+00:00,61639,61922,61447,61670,15.81707593
2024-04-18 03:00:00+00:00,61671,62211,61671,62001,59.67344284
2024-04-18 04:00:00+00:00,61982,62076,61550,61645,16.72239837
2024-04-18 05:00:00+00:00,61638,61822,61001,61091,110.2125128
2024-04-18 06:00:00+00:00,61080,61298,60830,61141,44.0913283
2024-04-18 07:00:00+00:00,61175,61362,60947,61191,18.30443629
2024-04-18 08:00:00+00:00,61197,61535,60894,61360,71.5167974
2024-04-18 09:00:00+00:00,61361,61713,61357,61632,36.21103995
2024-04-18 10:00:00+00:00,61642,61922,61514,61835,101.9199213
2024-04-18 11:00:00+00:00,61842,63095,61840,62623,186.4915617
2024-04-18 12:00:00+00:00,62619,62760,61639,62234,224.1051901
2024-04-18 13:00:00+00:00,62257,62856,61920,62838,138.5399833
2024-04-18 14:00:00+00:00,62849,64018,62624,63880,401.3501032
2024-04-18 15:00:00+00:00,63926,64182,63486,63537,200.7927686
2024-04-18 16:00:00+00:00,63538,63924,63333,63563,85.4034675
2024-04-18 17:00:00+00:00,63566,63678,62705,62853,180.0045693
2024-04-18 18:00:00+00:00,62860,63257,62368,63144,113.0508479
2024-04-18 19:00:00+00:00,63145,63609,63141,63554,113.3866316
2024-04-18 20:00:00+00:00,63545,63665,63327,63522,36.87112764
2024-04-18 21:00:00+00:00,63534,63859,63366,63572,34.134124
2024-04-18 22:00:00+00:00,63510,63671,63213,63555,13.7946721
2024-04-18 23:00:00+00:00,63539,63700,63426,63515,20.40308513
2024-04-19 00:00:00+00:00,63512,63512,62728,62738,96.48853874
2024-04-19 01:00:00+00:00,62747,62801,60687,61028,554.035292
2024-04-19 02:00:00+00:00,60998,61362,59629,61350,496.3889837
2024-04-19 03:00:00+00:00,61376,62117,61165,61792,236.7045297
2024-04-19 04:00:00+00:00,61772,62743,61772,62441,139.5768014
2024-04-19 05:00:00+00:00,62455,62613,61794,62098,13.72184827
2024-04-19 06:00:00+00:00,62073,64925,61885,64556,207.2141716
2024-04-19 07:00:00+00:00,64634,65190,64220,64574,86.25723073
2024-04-19 08:00:00+00:00,64576,65118,64205,64665,173.5203841
2024-04-19 09:00:00+00:00,64661,64965,64521,64838,45.34023971
2024-04-19 10:00:00+00:00,64810,65182,64475,64778,100.4839088
2024-04-19 11:00:00+00:00,64826,65433,64760,64927,55.86388789
2024-04-19 12:00:00+00:00,64932,65506,64825,65039,70.44939255
2024-04-19 13:00:00+00:00,65024,65108,64499,64949,290.6677348
2024-04-19 14:00:00+00:00,64953,65016,63899,64482,179.2132738
2024-04-19 15:00:00+00:00,64470,64728,64372,64447,56.55074204
2024-04-19 16:00:00+00:00,64454,64569,63555,63994,188.4363728
2024-04-19 17:00:00+00:00,64034,64832,63979,64670,113.435213
2024-04-19 18:00:00+00:00,64670,64670,64136,64211,176.0678868
2024-04-19 19:00:00+00:00,64196,64397,64094,64340,94.18798976
2024-04-19 20:00:00+00:00,64341,64341,63711,64054,148.6378575
2024-04-19 21:00:00+00:00,64071,64470,64071,64387,55.72845033
2024-04-19 22:00:00+00:00,64420,64528,64032,64032,10.39456274
2024-04-19 23:00:00+00:00,64002,64134,63007,63821,166.9589059
2024-04-20 00:00:00+00:00,63847,64257,63458,63507,30.7531307
2024-04-20 01:00:00+00:00,63485,63798,63136,63684,87.703681
2024-04-20 02:00:00+00:00,63705,64108,63577,63861,74.99094993
2024-04-20 03:00:00+00:00,63850,64054,63798,64007,9.82105089
2024-04-20 04:00:00+00:00,63994,64282,63860,64197,34.07228304
2024-04-20 05:00:00+00:00,64154,64283,64014,64200,10.33846442
2024-04-20 06:00:00+00:00,64189,64251,63974,64080,26.28361395
2024-04-20 07:00:00+00:00,64118,64190,63968,63987,10.4011211
2024-04-20 08:00:00+00:00,64009,64009,63692,63744,55.15132562
2024-04-20 09:00:00+00:00,63764,63799,63318,63642,63.14809993
2024-04-20 10:00:00+00:00,63630,63790,63418,63592,84.70445694
2024-04-20 11:00:00+00:00,63587,63929,63587,63731,75.03778974
2024-04-20 12:00:00+00:00,63733,63944,63600,63840,49.75846201
2024-04-20 13:00:00+00:00,63832,64044,63824,63896,17.9290043
2024-04-20 14:00:00+00:00,63913,64017,63770,63957,10.01478537
2024-04-20 15:00:00+00:00,63961,64973,63821,64824,120.8972884
2024-04-20 16:00:00+00:00,64837,64980,64491,64760,110.2160105
2024-04-20 17:00:00+00:00,64818,65450,64803,65218,103.5728279
2024-04-20 18:00:00+00:00,65241,65347,64887,64989,101.343594
2024-04-20 19:00:00+00:00,64991,65037,64832,64895,15.92717312
2024-04-20 20:00:00+00:00,64918,65021,64679,64763,27.92484184
2024-04-20 21:00:00+00:00,64756,64856,64657,64758,12.29044131
2024-04-20 22:00:00+00:00,64789,64814,64592,64674,12.00536762
2024-04-20 23:00:00+00:00,64652,65004,64652,64990,34.576159
2024-04-21 00:00:00+00:00,64978,64978,64646,64793,30.99344972
2024-04-21 01:00:00+00:00,64781,65113,64763,64972,39.20866307
2024-04-21 02:00:00+00:00,64981,65388,64957,65328,57.68066265
2024-04-21 03:00:00+00:00,65323,65710,65144,65219,68.15085979
2024-04-21 04:00:00+00:00,65184,65239,64910,65081,38.63167194
2024-04-21 05:00:00+00:00,65129,65254,65019,65065,16.42631504
2024-04-21 06:00:00+00:00,65053,65232,65004,65089,31.09652674
2024-04-21 07:00:00+00:00,65109,65199,64950,65153,26.31757525
2024-04-21 08:00:00+00:00,65182,65246,65004,65005,18.80071767
2024-04-21 09:00:00+00:00,65004,65017,64825,64927,29.84725125
2024-04-21 10:00:00+00:00,64918,64992,64809,64982,8.38278984
2024-04-21 11:00:00+00:00,64983,65442,64983,65263,97.12863345
2024-04-21 12:00:00+00:00,65302,65386,64980,65046,34.83741605
2024-04-21 13:00:00+00:00,65024,65254,64817,64898,59.21151749
2024-04-21 14:00:00+00:00,64890,65053,64818,64901,18.18752671
2024-04-21 15:00:00+00:00,64931,65129,64893,65050,7.30104268
2024-04-21 16:00:00+00:00,65086,65107,64294,64580,52.19251397
2024-04-21 17:00:00+00:00,64593,64896,64550,64851,39.79563698
2024-04-21 18:00:00+00:00,64853,64871,64613,64780,5.10092954
2024-04-21 19:00:00+00:00,64788,64854,64553,64554,9.58517365
2024-04-21 20:00:00+00:00,64553,64722,64380,64655,33.06149125
2024-04-21 21:00:00+00:00,64705,65152,64678,64678,95.79329353
2024-04-21 22:00:00+00:00,64704,65099,64603,65045,48.90678684
2024-04-21 23:00:00+00:00,65033,65068,64892,64950,5.01261953
2024-04-22 00:00:00+00:00,64951,65159,64779,64919,7.87813837
2024-04-22 01:00:00+00:00,64925,65646,64638,64700,176.9859868
2024-04-22 02:00:00+00:00,64720,64863,64545,64809,10.25616255
2024-04-22 03:00:00+00:00,64795,66101,64762,65726,118.3975514
2024-04-22 04:00:00+00:00,65733,65875,65544,65766,42.48631278
2024-04-22 05:00:00+00:00,65770,66467,65724,66428,71.44025999
2024-04-22 06:00:00+00:00,66445,66445,66191,66369,42.68446697
2024-04-22 07:00:00+00:00,66368,66503,66027,66027,49.15605028
2024-04-22 08:00:00+00:00,66026,66243,65954,65998,79.27735991
2024-04-22 09:00:00+00:00,65990,66069,65859,65964,22.59793495
2024-04-22 10:00:00+00:00,65971,66150,65924,66087,11.95402128
2024-04-22 11:00:00+00:00,66091,66157,65757,65911,30.38850449
2024-04-22 12:00:00+00:00,65914,66010,65686,66010,88.00723313
2024-04-22 13:00:00+00:00,66010,66272,65726,66189,159.6680854
2024-04-22 14:00:00+00:00,66145,66546,66018,66074,250.0261744
2024-04-22 15:00:00+00:00,66074,66140,65702,66027,97.66611444
2024-04-22 16:00:00+00:00,66029,66444,65970,66199,75.00013997
2024-04-22 17:00:00+00:00,66185,66855,66176,66584,231.4480501
2024-04-22 18:00:00+00:00,66583,66731,66320,66359,62.12314105
2024-04-22 19:00:00+00:00,66354,66623,66169,66555,70.71644283
2024-04-22 20:00:00+00:00,66558,66775,66432,66543,129.4127016
2024-04-22 21:00:00+00:00,66540,66580,66375,66540,21.22711148
2024-04-22 22:00:00+00:00,66553,67208,66553,67052,112.6227938
2024-04-22 23:00:00+00:00,67077,67241,66817,66855,58.16684336
2024-04-23 00:00:00+00:00,66845,67056,66737,67056,45.31457104
2024-04-23 01:00:00+00:00,67056,67201,66824,66824,46.78376329
2024-04-23 02:00:00+00:00,66861,66950,66609,66656,27.58777562
2024-04-23 03:00:00+00:00,66636,66802,66479,66485,23.62801047
2024-04-23 04:00:00+00:00,66482,66607,66232,66293,27.07622822
2024-04-23 05:00:00+00:00,66285,66647,66236,66542,35.75031776
2024-04-23 06:00:00+00:00,66553,66671,66359,66417,36.64685455
2024-04-23 07:00:00+00:00,66414,66466,66089,66132,26.77369035
2024-04-23 08:00:00+00:00,66135,66253,66010,66242,11.96577936
2024-04-23 09:00:00+00:00,66262,66304,66073,66086,33.52368611
2024-04-23 10:00:00+00:00,66087,66319,66087,66227,10.32808125
2024-04-23 11:00:00+00:00,66251,66251,65899,66064,26.33891874
2024-04-23 12:00:00+00:00,66064,66173,65837,66137,28.0442843
2024-04-23 13:00:00+00:00,66135,66591,66066,66544,84.59202145
2024-04-23 14:00:00+00:00,66557,67166,66447,66947,234.7886821
2024-04-23 15:00:00+00:00,66972,66972,66359,66393,210.121052
2024-04-23 16:00:00+00:00,66449,66807,66390,66773,40.42813478
2024-04-23 17:00:00+00:00,66768,66910,66603,66775,25.34721106
2024-04-23 18:00:00+00:00,66780,66864,66608,66803,43.98802104
2024-04-23 19:00:00+00:00,66793,66800,66415,66485,60.55013326
2024-04-23 20:00:00+00:00,66485,66485,65970,66355,71.74368526
2024-04-23 21:00:00+00:00,66352,66455,66257,66346,16.87052178
2024-04-23 22:00:00+00:00,66348,66455,66276,66371,7.04413957
2024-04-23 23:00:00+00:00,66370,66444,66145,66421,25.11066085
2024-04-24 00:00:00+00:00,66413,66751,66413,66751,66.24892893
2024-04-24 01:00:00+00:00,66751,66886,66687,66768,15.45334287
2024-04-24 02:00:00+00:00,66748,66764,66470,66535,33.39185516
2024-04-24 03:00:00+00:00,66530,66719,66515,66598,3.99275292
2024-04-24 04:00:00+00:00,66614,67048,66614,67019,45.92505233
2024-04-24 05:00:00+00:00,67008,67057,66655,66750,36.66945466
2024-04-24 06:00:00+00:00,66731,66794,66567,66786,20.32566792
2024-04-24 07:00:00+00:00,66775,66871,66599,66642,13.99702785
2024-04-24 08:00:00+00:00,66641,66730,66496,66536,65.01257843
2024-04-24 09:00:00+00:00,66530,66553,66281,66365,57.99611072
2024-04-24 10:00:00+00:00,66360,66494,66216,66417,60.83101252
2024-04-24 11:00:00+00:00,66420,66615,66361,66570,46.54826312
2024-04-24 12:00:00+00:00,66577,66744,66368,66369,227.4289636
2024-04-24 13:00:00+00:00,66368,66368,65816,66077,267.3703056
2024-04-24 14:00:00+00:00,66053,66184,64733,65228,517.8597392
2024-04-24 15:00:00+00:00,65214,65226,64480,64577,130.4944195
2024-04-24 16:00:00+00:00,64566,64909,64318,64755,43.4153571
2024-04-24 17:00:00+00:00,64755,65112,64729,64860,13.8320696
2024-04-24 18:00:00+00:00,64856,64884,64059,64059,79.26763193
2024-04-24 19:00:00+00:00,64060,64437,63733,63939,111.1754192
2024-04-24 20:00:00+00:00,63946,64198,63554,64049,77.08473771
2024-04-24 21:00:00+00:00,64044,64375,63950,64341,30.70518002
2024-04-24 22:00:00+00:00,64309,64355,63921,64056,39.08130711
2024-04-24 23:00:00+00:00,64012,64305,63811,64259,68.14156467
2024-04-25 00:00:00+00:00,64254,64708,64196,64555,49.10902045
2024-04-25 01:00:00+00:00,64547,64660,64041,64041,66.67504269
2024-04-25 02:00:00+00:00,64038,64305,63875,64259,64.12241821
2024-04-25 03:00:00+00:00,64289,64437,64139,64262,18.3415501
2024-04-25 04:00:00+00:00,64270,64363,64052,64327,11.2417451
2024-04-25 05:00:00+00:00,64325,64364,64028,64211,47.80863607
2024-04-25 06:00:00+00:00,64209,64368,64182,64275,10.49259881
2024-04-25 07:00:00+00:00,64275,64365,63822,64008,75.50536791
2024-04-25 08:00:00+00:00,64008,64162,63722,63909,28.82592457
2024-04-25 09:00:00+00:00,63908,64159,63828,63961,37.09993477
2024-04-25 10:00:00+00:00,63959,63959,63356,63473,121.1975716
2024-04-25 11:00:00+00:00,63468,63967,63440,63830,75.9086082
2024-04-25 12:00:00+00:00,63834,64262,63277,63396,180.8366772
2024-04-25 13:00:00+00:00,63445,63535,62785,63385,181.3503282
2024-04-25 14:00:00+00:00,63414,63823,63209,63367,138.1746701
2024-04-25 15:00:00+00:00,63350,64159,63229,64104,175.3214736
2024-04-25 16:00:00+00:00,64091,64475,63942,64388,80.81807213
2024-04-25 17:00:00+00:00,64402,64809,64358,64682,110.0005582
2024-04-25 18:00:00+00:00,64681,64910,64454,64690,100.485992
2024-04-25 19:00:00+00:00,64698,64749,64547,64708,26.90629933
2024-04-25 20:00:00+00:00,64713,64967,64483,64800,147.3581541
2024-04-25 21:00:00+00:00,64789,65286,64708,64708,67.42213534
2024-04-25 22:00:00+00:00,64708,64758,64568,64610,21.18299756
2024-04-25 23:00:00+00:00,64610,64745,64446,64493,15.50828978
2024-04-26 00:00:00+00:00,64488,64551,64119,64311,28.66996751
2024-04-26 01:00:00+00:00,64306,64641,63921,64400,77.90664496
2024-04-26 02:00:00+00:00,64389,64655,64333,64503,8.73120642
2024-04-26 03:00:00+00:00,64500,64502,64316,64371,4.87138528
2024-04-26 04:00:00+00:00,64378,64387,64178,64201,72.17456516
2024-04-26 05:00:00+00:00,64196,64563,64028,64561,59.63882757
2024-04-26 06:00:00+00:00,64554,64582,64260,64385,6.0476498
2024-04-26 07:00:00+00:00,64372,64599,64252,64269,33.30210705
2024-04-26 08:00:00+00:00,64277,64460,64252,64396,50.92545137
2024-04-26 09:00:00+00:00,64405,64561,64314,64461,33.19285018
2024-04-26 10:00:00+00:00,64473,64554,64068,64091,69.43580801
2024-04-26 11:00:00+00:00,64091,64244,64077,64229,15.3818639
2024-04-26 12:00:00+00:00,64228,64483,63959,64127,87.37037339
2024-04-26 13:00:00+00:00,64136,64561,63668,64491,123.0395553
2024-04-26 14:00:00+00:00,64486,64793,63784,63833,188.7922215
2024-04-26 15:00:00+00:00,63840,64012,63348,63483,75.10492946
2024-04-26 16:00:00+00:00,63476,63747,63306,63648,55.18493911
2024-04-26 17:00:00+00:00,63640,64074,63543,63981,53.2453477
2024-04-26 18:00:00+00:00,63982,64128,63924,64049,17.27801965
2024-04-26 19:00:00+00:00,64031,64096,63714,63714,62.18516955
2024-04-26 20:00:00+00:00,63719,64067,63718,63935,25.18098365
2024-04-26 21:00:00+00:00,63947,64059,63813,64040,27.25828873
2024-04-26 22:00:00+00:00,64034,64035,63676,63803,32.01326953
2024-04-26 23:00:00+00:00,63798,63901,63737,63745,6.92810464
2024-04-27 00:00:00+00:00,63746,63903,62841,63135,93.37269834
2024-04-27 01:00:00+00:00,63163,63242,62405,62552,144.6597236
2024-04-27 02:00:00+00:00,62566,63307,62480,62926,48.86667696
2024-04-27 03:00:00+00:00,62909,63126,62811,63055,6.3292196
2024-04-27 04:00:00+00:00,63050,63144,62914,63009,6.36494631
2024-04-27 05:00:00+00:00,63022,63075,62788,62955,41.03816878
2024-04-27 06:00:00+00:00,62944,63083,62833,62979,38.14916656
2024-04-27 07:00:00+00:00,62973,63119,62921,62927,4.40066772
2024-04-27 08:00:00+00:00,62932,63019,62900,62983,2.61766432
2024-04-27 09:00:00+00:00,62979,62997,62856,62929,4.92251816
2024-04-27 10:00:00+00:00,62940,62951,62690,62758,12.82620482
2024-04-27 11:00:00+00:00,62757,62894,62653,62813,27.54834631
2024-04-27 12:00:00+00:00,62821,63113,62792,62992,21.81606879
2024-04-27 13:00:00+00:00,62996,63204,62965,63173,12.87592648
2024-04-27 14:00:00+00:00,63173,63363,63037,63093,41.17980854
2024-04-27 15:00:00+00:00,63092,63170,62827,62918,22.22573416
2024-04-27 16:00:00+00:00,62914,63052,62720,62720,27.38437313
2024-04-27 17:00:00+00:00,62713,63584,62713,63377,82.34271337
2024-04-27 18:00:00+00:00,63369,63552,62818,63293,106.7551019
2024-04-27 19:00:00+00:00,63286,63343,63151,63315,6.7870076
2024-04-27 20:00:00+00:00,63317,63405,63128,63237,29.91093742
2024-04-27 21:00:00+00:00,63235,63320,63121,63247,4.27500596
2024-04-27 22:00:00+00:00,63245,63401,63192,63215,26.36224486
2024-04-27 23:00:00+00:00,63216,63516,63216,63429,20.15920029
2024-04-28 00:00:00+00:00,63417,63706,63417,63580,16.97765489
2024-04-28 01:00:00+00:00,63579,63638,63485,63563,3.82981412
2024-04-28 02:00:00+00:00,63562,63984,63517,63901,24.40202651
2024-04-28 03:00:00+00:00,63899,64310,63897,63991,61.29951812
2024-04-28 04:00:00+00:00,63988,64018,63808,63819,21.29983691
2024-04-28 05:00:00+00:00,63809,63975,63783,63907,11.82538664
2024-04-28 06:00:00+00:00,63912,63967,63768,63943,19.82260128
2024-04-28 07:00:00+00:00,63931,64013,63866,63885,28.15731392
2024-04-28 08:00:00+00:00,63881,63949,63639,63670,33.24013034
2024-04-28 09:00:00+00:00,63668,63796,63645,63734,14.68410075
2024-04-28 10:00:00+00:00,63726,63763,63352,63659,46.95845524
2024-04-28 11:00:00+00:00,63661,63676,63379,63467,34.34440424
2024-04-28 12:00:00+00:00,63459,63638,63391,63555,33.00566523
2024-04-28 13:00:00+00:00,63555,63828,63502,63747,38.19095488
2024-04-28 14:00:00+00:00,63746,63750,63471,63579,33.05635513
2024-04-28 15:00:00+00:00,63578,63630,63447,63520,11.5688327
2024-04-28 16:00:00+00:00,63515,63760,63460,63685,51.21859892
2024-04-28 17:00:00+00:00,63686,63783,63552,63746,27.00285373
2024-04-28 18:00:00+00:00,63741,63940,63680,63900,20.87172819
2024-04-28 19:00:00+00:00,63913,63917,63707,63732,15.48726579
2024-04-28 20:00:00+00:00,63707,63718,63584,63676,15.03669766
2024-04-28 21:00:00+00:00,63664,63707,63585,63654,5.3209377
2024-04-28 22:00:00+00:00,63644,63710,62924,63140,114.8778861
2024-04-28 23:00:00+00:00,63133,63136,62811,63098,124.7579997
2024-04-29 00:00:00+00:00,63106,63289,63037,63249,28.43011209
2024-04-29 01:00:00+00:00,63241,63333,63069,63222,14.69990121
2024-04-29 02:00:00+00:00,63212,63273,62585,62700,70.71030619
2024-04-29 03:00:00+00:00,62698,62747,62226,62288,51.4999211
2024-04-29 04:00:00+00:00,62270,62628,62211,62522,24.68101192
2024-04-29 05:00:00+00:00,62518,62526,62037,62449,24.40765396
2024-04-29 06:00:00+00:00,62445,62463,61943,62188,29.04246223
2024-04-29 07:00:00+00:00,62186,62410,61950,62397,145.5776191
2024-04-29 08:00:00+00:00,62398,62488,62210,62394,39.97708679
2024-04-29 09:00:00+00:00,62398,62644,62277,62529,28.27922216
2024-04-29 10:00:00+00:00,62526,62660,62384,62384,22.66473164
2024-04-29 11:00:00+00:00,62385,62422,62173,62241,55.67927506
2024-04-29 12:00:00+00:00,62226,62623,62069,62568,92.81806106
